FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y,Behavior
24395,1514,283,1351,303,0
24396,1512,283,1317,299,0
24397,1333,358,1289,299,0
24398,1333,358,1278,303,0
24399,1352,359,1261,303,0
24400,1356,360,1247,304,0
24401,1362,368,1219,314,0
24402,1365,368,1160,361,0
24403,1366,366,1115,382,0
24404,1366,361,1072,403,0
24405,1368,359,1041,417,0
24406,1379,359,1014,428,0
24407,1379,375,992,437,0
24408,1372,383,964,447,0
24409,1366,389,942,455,0
24410,1361,395,925,462,0
24411,1350,403,908,469,0
24412,1327,422,891,474,0
24413,1296,435,874,480,0
24414,1279,435,848,481,0
24415,1266,427,833,482,0
24416,1245,412,822,490,0
24417,1228,395,822,495,0
24418,1208,381,826,498,0
24419,1168,381,829,498,0
24420,1133,382,836,498,0
24421,1100,389,844,492,0
24422,1071,397,859,484,0
24423,1032,403,875,477,0
24424,985,410,896,472,0
24425,929,418,930,466,0
24426,879,427,954,462,0
24427,845,435,971,460,0
24428,815,441,985,459,0
24429,787,441,1005,449,0
24430,729,439,1032,427,0
24431,692,438,1054,409,0
24432,664,438,1068,397,0
24433,638,438,1078,387,0
24434,614,439,1086,378,0
24435,593,441,1094,370,0
24436,575,443,1101,363,0
24437,561,445,1106,358,0
24438,555,445,1110,354,0
24439,547,445,1110,353,0
24440,535,445,1098,342,0
24441,535,459,1061,334,0
24442,549,468,1016,330,0
24443,559,468,979,327,0
24444,605,468,946,325,0
24445,634,468,916,324,0
24446,663,468,887,323,0
24447,710,470,862,323,0
24448,742,481,841,323,0
24449,778,491,831,323,0
24450,801,494,790,301,0
24451,824,494,787,299,0
24452,841,495,786,297,0
24453,860,496,786,299,0
24454,904,504,798,320,0
24455,938,513,817,329,0
24456,961,518,857,364,0
24457,980,518,879,376,0
24458,1007,516,901,386,0
24459,1027,513,925,396,0
24460,1045,511,952,407,0
24461,1062,511,976,413,0
24462,1085,527,1007,414,0
24463,1097,541,1043,414,0
24464,1098,543,1072,414,0
24465,1098,542,1095,414,0
24466,1116,542,1116,415,0
24467,1128,536,1136,417,0
24468,1146,524,1156,420,0
24469,1168,510,1173,423,0
24470,1195,499,1189,425,0
24471,1208,496,1204,428,0
24472,1221,494,1218,431,0
24473,1221,494,1238,431,0
24474,1246,489,1261,424,0
24475,1257,487,1295,414,0
24476,1266,485,1320,409,0
24477,1273,485,1333,397,0
24478,1277,485,1351,382,0
24479,1281,478,1368,371,0
24480,1300,469,1384,364,0
24481,1310,463,1404,356,0
24482,1320,456,1430,349,0
24483,1324,452,1447,345,0
24484,1326,445,1461,341,0
24485,1326,440,1470,339,0
24486,1322,436,1481,337,0
24487,1311,435,1491,334,0
24488,1308,433,1500,333,0
24489,1306,431,1508,333,0
24490,1306,431,1515,333,0
24491,1306,431,1521,334,0
24492,1310,429,1528,335,0
24493,1315,428,1534,337,0
24494,1336,426,1540,339,0
24495,1349,426,1545,341,0
24496,1365,426,1551,344,0
24497,1377,426,1555,348,0
24498,1382,424,1560,351,0
24499,1422,420,1580,354,0
24500,1422,420,1597,367,0
24501,1405,421,1620,379,0
24502,1400,421,1636,391,0
24503,1405,421,1647,399,0
24504,1414,420,1673,403,0
24505,1420,418,1674,409,0
24506,1420,416,1674,410,0
24507,1427,415,1669,413,0
24508,1433,413,1665,414,0
24509,1457,406,1659,416,0
24510,1470,401,1655,419,0
24511,1485,396,1643,424,0
24512,1495,393,1628,428,0
24513,1505,390,1602,433,0
24514,1517,386,1558,441,0
24515,1541,379,1514,448,0
24516,1546,373,1467,458,0
24517,1561,363,1428,468,0
24518,1570,357,1399,474,0
24519,1574,353,1379,474,0
24520,1576,351,1361,475,0
24521,1576,341,1344,476,0
24522,1568,339,1330,478,0
24523,1567,337,1318,481,0
24524,1558,337,1306,484,0
24525,1548,334,1298,484,0
24526,1545,334,1277,481,0
24527,1530,343,1277,481,0
24528,1530,345,1284,480,0
24529,1515,347,1290,480,0
24530,1511,345,1299,479,0
24531,1470,331,1311,477,0
24532,1461,331,1319,476,0
24533,1447,337,1326,476,0
24534,1423,345,1334,476,0
24535,1409,350,1348,474,0
24536,1402,353,1352,467,0
24537,1396,355,1372,446,0
24538,1358,368,1378,435,0
24539,1332,384,1378,425,0
24540,1295,403,1295,416,0
24541,1271,416,1295,403,0
24542,1246,429,1396,387,0
24543,1223,429,1396,387,0
24544,1206,422,1382,388,0
24545,1176,397,1363,388,0
24546,1146,371,1351,384,0
24547,1123,351,1336,381,0
24548,1085,351,1326,377,0
24549,1045,360,1322,368,0
24550,1005,376,1318,363,0
24551,977,386,1314,359,0
24552,923,403,1309,357,0
24553,869,419,1270,348,0
24554,832,426,1211,348,0
24555,793,432,1162,348,0
24556,763,438,1119,348,0
24557,732,444,1080,348,0
24558,712,447,1080,348,0
24559,703,449,1084,350,0
24560,669,460,1084,351,0
24561,614,493,1081,351,0
24562,613,498,1079,349,0
24563,597,508,1070,349,0
24564,571,522,1059,341,0
24565,557,524,1029,355,0
24566,551,524,975,357,0
24567,547,522,938,383,0
24568,547,522,878,405,0
24569,548,548,833,418,0
24570,558,558,784,431,0
24571,562,562,749,440,0
24572,562,562,718,448,0
24573,565,565,682,456,0
24574,582,567,655,463,0
24575,607,567,635,470,0
24576,620,565,611,476,0
24577,623,560,592,482,0
24578,642,549,572,488,0
24579,642,545,554,494,0
24580,639,545,503,495,0
24581,632,547,429,497,0
24582,624,549,374,501,0
24583,611,553,336,502,0
24584,594,558,336,504,0
24585,581,564,347,504,0
24586,544,570,383,509,0
24587,510,570,409,525,0
24588,454,562,448,556,0
24589,450,562,450,562,0
24590,448,563,450,565,0
24591,385,565,540,577,0
24592,385,582,540,584,0
24593,392,587,558,592,0
24594,399,587,572,600,0
24595,411,581,585,607,0
24596,422,575,597,613,0
24597,437,568,608,619,0
24598,461,568,614,619,0
24599,463,576,615,607,0
24600,463,587,615,600,0
24601,448,604,597,597,0
24602,448,611,583,597,0
24603,468,613,482,611,0
24604,468,613,482,611,0
24605,374,643,525,592,0
24606,360,652,525,589,0
24607,349,661,514,586,0
24608,340,669,496,584,0
24609,332,676,481,583,0
24610,325,682,472,583,0
24611,318,687,442,590,0
24612,312,692,416,623,0
24613,304,700,392,639,0
24614,304,733,358,660,0
24615,316,757,335,678,0
24616,333,773,335,696,0
24617,352,785,339,707,0
24618,364,795,350,719,0
24619,398,806,360,728,0
24620,401,811,366,736,0
24621,409,816,374,742,0
24622,427,827,381,749,0
24623,439,838,387,755,0
24624,456,855,391,761,0
24625,464,863,405,768,0
24626,472,871,417,776,0
24627,482,879,432,787,0
24628,488,886,450,801,0
24629,494,892,465,815,0
24630,500,898,477,824,0
24631,523,907,485,827,0
24632,539,913,488,831,0
24633,547,917,496,837,0
24634,555,920,503,844,0
24635,559,923,509,850,0
24636,562,926,514,856,0
24637,566,929,516,860,0
24638,568,933,542,872,0
24639,591,933,553,881,0
24640,634,920,559,884,0
24641,710,902,565,887,0
24642,765,889,570,888,0
24643,811,877,574,888,0
24644,849,869,588,889,0
24645,885,862,609,889,0
24646,920,855,645,883,0
24647,947,852,682,878,0
24648,972,849,736,870,0
24649,1061,830,794,860,0
24650,1153,824,851,851,0
24651,1226,816,897,842,0
24652,1288,810,937,835,0
24653,1336,810,973,831,0
24654,1374,809,1010,827,0
24655,1404,807,1039,825,0
24656,1419,796,1067,822,0
24657,1432,788,1091,821,0
24658,1454,782,1117,817,0
24659,1467,779,1154,807,0
24660,1472,772,1191,796,0
24661,1472,772,1225,787,0
24662,1475,765,1254,780,0
24663,1489,714,1277,777,0
24664,1490,702,1298,774,0
24665,1501,686,1321,772,0
24666,1502,673,1341,770,0
24667,1512,655,1350,762,0
24668,1523,643,1364,755,0
24669,1529,627,1374,749,0
24670,1538,611,1384,744,0
24671,1548,600,1392,740,0
24672,1549,590,1399,736,0
24673,1552,586,1405,733,0
24674,1566,544,1411,731,0
24675,1573,510,1416,730,0
24676,1573,509,1421,728,0
24677,1573,505,1426,727,0
24678,1571,505,1430,725,0
24679,1571,505,1445,717,0
24680,1571,505,1461,711,0
24681,1568,452,1465,707,0
24682,1568,447,1466,704,0
24683,1565,445,1466,703,0
24684,1557,438,1467,701,0
24685,1553,436,1468,701,0
24686,1548,434,1468,701,0
24687,1542,432,1468,698,0
24688,1537,432,1462,695,0
24689,1536,432,1452,694,0
24690,1512,419,1439,694,0
24691,1512,415,1426,694,0
24692,1512,408,1408,693,0
24693,1521,401,1389,691,0
24694,1522,400,1371,690,0
24695,1527,393,1355,688,0
24696,1530,386,1340,687,0
24697,1535,383,1327,687,0
24698,1535,383,1314,687,0
24699,1533,389,1297,684,0
24700,1523,391,1286,668,0
24701,1517,394,1286,645,0
24702,1488,410,1297,629,0
24703,1472,420,1311,612,0
24704,1451,432,1324,598,0
24705,1422,460,1334,587,0
24706,1329,594,1367,543,0
24707,1322,604,1367,543,0
24708,1322,604,1336,561,0
24709,1327,586,1312,570,0
24710,1327,578,1299,570,0
24711,1318,568,1262,590,0
24712,1299,568,1255,573,0
24713,1254,578,1255,573,0
24714,1235,582,1255,573,0
24715,1211,583,1211,583,0
24716,1169,583,1169,583,0
24717,1131,583,1169,583,0
24718,1122,583,1190,591,0
24719,1122,601,1190,597,0
24720,1122,602,1123,602,0
24721,1103,603,1103,603,0
24722,1084,604,1084,604,0
24723,1066,607,1066,607,0
24724,1051,610,1051,607,0
24725,1037,615,827,538,0
24726,1033,620,783,531,0
24727,1015,620,747,527,0
24728,990,620,721,525,0
24729,984,622,706,519,0
24730,979,626,696,513,0
24731,968,635,662,508,0
24732,965,643,630,507,0
24733,960,649,607,507,0
24734,953,657,578,508,0
24735,938,668,553,511,0
24736,928,675,530,516,0
24737,914,686,506,524,0
24738,893,699,489,531,0
24739,886,704,468,545,0
24740,868,712,439,575,0
24741,840,714,417,609,0
24742,808,714,401,636,0
24743,778,714,390,657,0
24744,752,715,379,673,0
24745,730,716,379,678,0
24746,700,717,389,680,0
24747,674,719,393,680,0
24748,642,723,396,682,0
24749,613,728,396,682,0
24750,588,734,399,678,0
24751,565,739,400,673,0
24752,545,745,400,669,0
24753,526,750,400,666,0
24754,507,754,403,666,0
24755,494,759,416,667,0
24756,482,764,431,667,0
24757,466,769,461,673,0
24758,455,773,476,677,0
24759,444,773,491,681,0
24760,425,773,509,686,0
24761,408,773,527,690,0
24762,394,775,540,695,0
24763,384,777,550,711,0
24764,376,779,550,731,0
24765,367,781,543,752,0
24766,361,783,540,756,0
24767,359,789,540,761,0
24768,357,791,533,779,0
24769,357,792,520,799,0
24770,365,796,503,810,0
24771,374,799,492,815,0
24772,430,811,445,815,0
24773,430,814,430,816,0
24774,429,821,429,821,0
24775,429,821,425,829,0
24776,477,817,389,851,0
24777,491,817,375,857,0
24778,501,821,359,864,0
24779,501,829,326,864,0
24780,498,841,312,858,0
24781,487,850,290,846,0
24782,477,855,290,823,0
24783,462,862,304,804,0
24784,448,867,312,791,0
24785,432,872,316,785,0
24786,424,873,323,779,0
24787,413,879,336,758,0
24788,408,879,344,741,0
24789,391,877,363,720,0
24790,377,866,367,717,0
24791,364,862,376,709,0
24792,356,847,384,704,0
24793,352,834,388,702,0
24794,351,827,391,702,0
24795,351,822,396,706,0
24796,351,819,396,709,0
24797,351,812,396,715,0
24798,352,812,396,718,0
24799,355,799,390,725,0
24800,358,793,374,725,0
24801,358,793,370,721,0
24802,357,796,367,710,0
24803,357,796,349,695,0
24804,359,791,348,686,0
24805,362,790,348,679,0
24806,364,788,343,674,0
24807,366,786,336,674,0
24808,369,783,336,676,0
24809,370,782,337,676,0
24810,377,770,337,680,0
24811,388,765,337,684,0
24812,398,764,337,688,0
24813,413,763,342,696,0
24814,427,762,342,711,0
24815,440,762,342,724,0
24816,445,764,342,739,0
24817,459,764,340,749,0
24818,472,765,340,760,0
24819,481,766,338,765,0
24820,486,770,338,784,0
24821,490,773,336,796,0
24822,494,776,332,808,0
24823,497,778,330,814,0
24824,497,781,326,820,0
24825,496,783,325,825,0
24826,491,783,306,825,0
24827,485,786,295,825,0
24828,479,789,289,816,0
24829,472,792,288,809,0
24830,465,792,288,801,0
24831,464,792,296,792,0
24832,452,791,301,781,0
24833,441,789,305,781,0
24834,429,789,310,784,0
24835,429,789,310,785,0
24836,441,787,309,785,0
24837,471,785,309,779,0
24838,495,785,314,779,0
24839,518,792,332,795,0
24840,521,798,341,806,0
24841,532,808,345,809,0
24842,534,811,346,816,0
24843,534,811,346,818,0
24844,517,816,346,819,0
24845,497,824,350,822,0
24846,477,831,350,823,0
24847,470,832,374,832,0
24848,469,835,463,879,0
24849,459,840,481,887,0
24850,450,846,491,892,0
24851,440,852,495,892,0
24852,433,858,501,894,0
24853,424,864,508,892,0
24854,417,870,508,896,0
24855,412,876,508,903,0
24856,404,880,507,904,0
24857,400,880,504,903,0
24858,388,879,492,903,0
24859,382,873,479,903,0
24860,371,873,468,903,0
24861,371,873,440,902,0
24862,445,930,408,873,0
24863,464,937,408,872,0
24864,473,941,410,870,0
24865,488,944,412,870,0
24866,497,944,415,871,0
24867,497,938,419,872,0
24868,490,935,435,876,0
24869,480,933,451,876,0
24870,460,922,466,876,0
24871,420,899,478,876,0
24872,393,884,478,874,0
24873,374,875,463,866,0
24874,339,847,442,860,0
24875,309,813,428,852,0
24876,300,769,419,846,0
24877,295,750,394,839,0
24878,291,722,386,837,0
24879,291,698,367,834,0
24880,291,675,345,832,0
24881,293,665,345,832,0
24882,294,658,365,841,0
24883,294,650,365,842,0
24884,294,641,359,845,0
24885,295,635,354,847,0
24886,304,612,349,847,0
24887,310,590,340,846,0
24888,312,573,332,833,0
24889,318,544,321,804,0
24890,323,519,319,788,0
24891,326,488,318,781,0
24892,330,468,317,772,0
24893,332,458,316,765,0
24894,333,453,315,760,0
24895,336,438,315,755,0
24896,337,424,314,743,0
24897,337,411,314,718,0
24898,338,402,314,698,0
24899,340,391,322,680,0
24900,343,381,328,666,0
24901,348,377,333,657,0
24902,363,372,336,651,0
24903,379,372,341,644,0
24904,397,373,347,636,0
24905,425,376,355,612,0
24906,455,377,373,584,0
24907,477,381,387,560,0
24908,477,391,399,542,0
24909,476,392,409,528,0
24910,467,392,420,516,0
24911,443,389,428,506,0
24912,415,388,436,498,0
24913,393,388,444,491,0
24914,367,390,451,485,0
24915,343,401,458,480,0
24916,321,417,469,472,0
24917,312,426,469,461,0
24918,308,437,459,456,0
24919,301,451,432,452,0
24920,301,476,408,450,0
24921,319,500,386,448,0
24922,340,519,369,445,0
24923,361,535,352,441,0
24924,381,548,344,439,0
24925,391,558,329,430,0
24926,391,563,325,430,0
24927,382,565,329,428,0
24928,375,569,335,428,0
24929,349,577,340,428,0
24930,344,588,342,430,0
24931,337,603,346,430,0
24932,330,615,348,416,0
24933,319,625,355,400,0
24934,315,625,368,388,0
24935,311,623,382,377,0
24936,302,617,393,370,0
24937,292,606,405,364,0
24938,285,599,414,359,0
24939,266,586,424,355,0
24940,256,571,432,353,0
24941,247,560,440,351,0
24942,241,540,447,349,0
24943,241,520,453,349,0
24944,238,511,459,349,0
24945,238,503,465,349,0
24946,238,496,472,350,0
24947,240,492,476,352,0
24948,244,487,495,353,0
24949,247,480,514,359,0
24950,248,479,545,361,0
24951,258,472,578,363,0
24952,271,464,607,366,0
24953,281,461,634,369,0
24954,294,456,658,372,0
24955,308,451,680,375,0
24956,338,433,700,379,0
24957,366,414,718,382,0
24958,396,394,734,386,0
24959,418,380,749,390,0
24960,435,371,762,394,0
24961,451,363,775,394,0
24962,477,350,781,386,0
24963,489,341,781,374,0
24964,502,331,757,369,0
24965,519,322,733,362,0
24966,535,316,709,354,0
24967,543,315,689,348,0
24968,550,315,671,342,0
24969,637,331,645,334,0
24970,637,331,637,331,0
24971,622,327,622,331,0
24972,610,323,542,346,0
24973,599,323,530,346,0
24974,583,320,529,347,0
24975,569,319,517,349,0
24976,554,319,512,349,0
24977,546,322,512,349,0
24978,546,324,512,349,0
24979,545,327,512,349,0
24980,545,331,545,337,0
24981,548,337,548,337,0
24982,548,337,548,342,0
24983,487,325,577,347,0
24984,487,315,585,347,0
24985,496,315,594,347,0
24986,501,316,603,347,0
24987,507,316,603,343,0
24988,514,316,540,317,0
24989,540,317,540,317,0
24990,559,317,559,317,0
24991,590,320,601,319,0
24992,601,320,602,320,0
24993,602,321,602,321,0
24994,604,321,604,321,0
24995,607,321,604,323,0
24996,676,316,535,337,0
24997,692,315,516,339,0
24998,706,315,500,342,0
24999,719,316,492,342,0
25000,719,332,466,341,0
25001,707,361,459,338,0
25002,681,385,459,338,0
25003,660,401,469,334,0
25004,635,417,488,326,0
25005,615,429,516,326,0
25006,593,439,529,329,0
25007,574,447,555,335,0
25008,558,455,580,341,0
25009,544,461,596,345,0
25010,515,471,614,345,0
25011,502,472,636,340,0
25012,482,489,636,337,0
25013,482,489,636,335,0
25014,482,489,634,332,0
25015,497,502,631,330,0
25016,505,502,626,330,0
25017,521,476,603,335,0
25018,535,449,566,342,0
25019,546,423,536,347,0
25020,551,402,505,350,0
25021,551,381,505,354,0
25022,541,378,472,358,0
25023,531,373,499,373,0
25024,540,373,499,396,0
25025,536,373,500,405,0
25026,536,374,500,412,0
25027,533,375,501,417,0
25028,527,376,501,422,0
25029,522,376,501,429,0
25030,517,376,502,437,0
25031,443,372,502,444,0
25032,427,372,518,448,0
25033,427,386,549,448,0
25034,441,405,604,435,0
25035,459,419,644,428,0
25036,476,433,677,422,0
25037,494,445,702,419,0
25038,514,451,724,416,0
25039,532,455,742,415,0
25040,546,460,762,414,0
25041,558,464,777,414,0
25042,569,467,791,415,0
25043,597,470,805,415,0
25044,620,471,818,415,0
25045,664,471,835,414,0
25046,703,471,843,383,0
25047,737,471,843,371,0
25048,766,471,839,361,0
25049,794,471,834,353,0
25050,819,472,829,346,0
25051,841,473,824,341,0
25052,860,475,821,338,0
25053,879,477,801,338,0
25054,897,480,753,370,0
25055,913,482,715,399,0
25056,927,485,699,408,0
25057,941,488,675,417,0
25058,954,491,659,421,0
25059,967,494,634,427,0
25060,978,498,612,433,0
25061,988,498,596,437,0
25062,1010,489,581,441,0
25063,1039,470,570,445,0
25064,1063,456,558,449,0
25065,1082,444,519,452,0
25066,1098,433,489,454,0
25067,1108,427,467,455,0
25068,1118,423,447,457,0
25069,1125,419,424,459,0
25070,1132,417,412,462,0
25071,1137,415,392,463,0
25072,1142,414,378,466,0
25073,1158,408,366,468,0
25074,1183,397,356,470,0
25075,1220,386,343,472,0
25076,1252,378,339,473,0
25077,1279,372,323,473,0
25078,1304,366,312,468,0
25079,1326,363,309,468,0
25080,1348,359,308,464,0
25081,1369,356,308,461,0
25082,1386,354,308,461,0
25083,1403,353,309,463,0
25084,1420,352,312,470,0
25085,1435,351,312,474,0
25086,1448,351,313,477,0
25087,1462,347,320,484,0
25088,1489,342,323,499,0
25089,1501,341,325,514,0
25090,1510,338,325,527,0
25091,1516,331,321,541,0
25092,1520,329,321,548,0
25093,1522,328,318,557,0
25094,1527,328,310,568,0
25095,1529,323,282,568,0
25096,1533,329,275,567,0
25097,1535,330,275,564,0
25098,1535,331,275,562,0
25099,1535,333,276,559,0
25100,1532,335,277,556,0
25101,1517,345,276,554,0
25102,1474,349,275,549,0
25103,1426,353,258,544,0
25104,1384,357,249,540,0
25105,1346,362,241,537,0
25106,1313,367,241,529,0
25107,1255,378,251,526,0
25108,1186,414,266,522,0
25109,1121,440,277,520,0
25110,1070,458,288,519,0
25111,1019,472,296,518,0
25112,946,489,303,517,0
25113,863,511,309,516,0
25114,794,531,315,515,0
25115,721,550,318,514,0
25116,660,564,318,496,0
25117,621,567,314,489,0
25118,581,568,314,481,0
25119,550,568,315,473,0
25120,519,568,318,468,0
25121,493,569,321,464,0
25122,472,570,325,460,0
25123,453,572,333,455,0
25124,435,572,334,455,0
25125,414,563,336,453,0
25126,393,548,340,450,0
25127,382,539,342,449,0
25128,373,529,355,441,0
25129,368,520,389,427,0
25130,367,514,414,418,0
25131,367,507,440,412,0
25132,367,501,473,405,0
25133,370,475,497,385,0
25134,385,462,532,364,0
25135,406,446,556,351,0
25136,427,433,571,335,0
25137,446,422,582,324,0
25138,460,414,588,324,0
25139,472,408,588,335,0
25140,484,401,582,342,0
25141,495,395,577,348,0
25142,503,391,510,387,0
25143,510,387,510,387,0
25144,515,385,515,385,0
25145,554,374,626,364,0
25146,554,374,626,364,0
25147,653,333,575,353,0
25148,672,322,575,353,0
25149,672,322,602,332,0
25150,669,314,669,314,0
25151,669,317,669,317,0
25152,692,317,669,317,0
25153,755,329,630,317,0
25154,788,344,630,315,0
25155,810,354,635,312,0
25156,834,364,643,309,0
25157,857,373,658,309,0
25158,913,391,677,312,0
25159,961,402,703,314,0
25160,1011,410,726,315,0
25161,1045,417,748,315,0
25162,1075,422,768,313,0
25163,1105,427,786,311,0
25164,1130,427,807,311,0
25165,1160,419,831,312,0
25166,1182,393,864,328,0
25167,1196,370,896,344,0
25168,1202,357,916,355,0
25169,1203,352,933,363,0
25170,1203,352,959,363,0
25171,1187,367,989,358,0
25172,1168,379,1014,353,0
25173,1168,379,1036,349,0
25174,1159,367,1055,343,0
25175,1147,334,1144,343,0
25176,1145,331,1145,331,0
25177,1147,317,1147,317,0
25178,1148,310,1148,310,0
25179,1148,310,1148,310,0
25180,1034,321,1252,308,0
25181,1014,331,1272,306,0
25182,993,342,1291,304,0
25183,976,351,1309,303,0
25184,961,359,1326,302,0
25185,936,369,1341,302,0
25186,936,377,1357,302,0
25187,946,382,1371,302,0
25188,964,389,1371,306,0
25189,987,395,1367,315,0
25190,1003,401,1335,321,0
25191,1014,406,1285,332,0
25192,1024,408,1227,343,0
25193,1036,408,1182,361,0
25194,1090,429,1147,373,0
25195,1136,452,1123,375,0
25196,1141,452,1106,376,0
25197,1141,452,1090,375,0
25198,1141,452,1068,369,0
25199,1140,458,1035,353,0
25200,1140,458,1000,340,0
25201,1124,454,972,332,0
25202,1120,454,949,328,0
25203,1116,454,929,325,0
25204,1108,454,912,324,0
25205,1100,453,896,323,0
25206,1081,449,881,323,0
25207,1061,447,868,323,0
25208,1043,445,856,323,0
25209,1029,445,847,323,0
25210,1015,446,826,322,0
25211,1007,447,791,316,0
25212,993,448,752,310,0
25213,982,450,721,307,0
25214,975,450,697,307,0
25215,965,449,676,307,0
25216,956,439,656,308,0
25217,949,431,656,308,0
25218,937,423,686,308,0
25219,929,419,726,308,0
25220,929,412,752,313,0
25221,926,404,778,328,0
25222,869,368,854,358,0
25223,857,368,857,368,0
25224,857,369,869,368,0
25225,813,369,904,360,0
25226,765,353,912,360,0
25227,722,340,912,354,0
25228,689,331,912,351,0
25229,662,326,911,350,0
25230,643,325,911,350,0
25231,610,325,910,351,0
25232,591,331,910,351,0
25233,572,339,910,352,0
25234,551,347,909,355,0
25235,522,357,910,358,0
25236,506,361,910,363,0
25237,495,367,910,369,0
25238,484,373,910,373,0
25239,470,384,910,376,0
25240,470,390,890,389,0
25241,476,390,850,405,0
25242,486,389,803,423,0
25243,501,386,761,437,0
25244,526,381,723,449,0
25245,541,378,689,456,0
25246,552,376,659,456,0
25247,565,374,628,449,0
25248,579,371,606,443,0
25249,606,362,589,438,0
25250,670,346,576,433,0
25251,728,335,565,430,0
25252,774,327,554,425,0
25253,814,321,542,420,0
25254,848,318,536,419,0
25255,881,315,529,418,0
25256,906,314,517,414,0
25257,933,314,517,402,0
25258,969,314,535,391,0
25259,1048,338,572,374,0
25260,1110,362,618,355,0
25261,1162,380,658,338,0
25262,1204,396,691,323,0
25263,1239,408,719,313,0
25264,1270,418,743,308,0
25265,1294,425,766,304,0
25266,1318,432,787,304,0
25267,1339,438,834,308,0
25268,1359,444,872,323,0
25269,1377,444,914,337,0
25270,1402,435,970,357,0
25271,1402,427,1036,379,0
25272,1395,417,1091,399,0
25273,1381,403,1138,416,0
25274,1368,393,1182,431,0
25275,1346,382,1222,431,0
25276,1325,372,1256,417,0
25277,1281,370,1281,385,0
25278,1204,334,1292,375,0
25279,1160,325,1302,375,0
25280,1113,318,1314,365,0
25281,1075,314,1321,360,0
25282,1039,313,1330,353,0
25283,1011,313,1332,352,0
25284,972,318,1332,348,0
25285,932,326,1327,348,0
25286,891,334,1297,347,0
25287,869,338,1269,343,0
25288,842,339,1228,338,0
25289,815,339,1186,333,0
25290,811,334,1149,330,0
25291,801,330,1117,328,0
25292,782,317,1081,326,0
25293,777,312,1040,322,0
25294,762,312,986,314,0
25295,751,315,946,307,0
25296,726,336,909,304,0
25297,704,363,878,304,0
25298,672,394,852,305,0
25299,654,400,830,306,0
25300,631,400,813,307,0
25301,619,395,797,307,0
25302,615,387,797,307,0
25303,611,375,785,304,0
25304,610,368,761,302,0
25305,610,365,750,302,0
25306,612,358,750,302,0
25307,614,358,750,302,0
25308,614,357,711,304,0
25309,615,357,699,306,0
25310,621,360,694,307,0
25311,635,366,690,310,0
25312,661,369,681,313,0
25313,679,369,653,314,0
25314,700,366,620,326,0
25315,714,361,619,327,0
25316,740,343,567,359,0
25317,744,328,559,369,0
25318,747,326,554,375,0
25319,750,325,552,380,0
25320,750,321,550,387,0
25321,737,321,550,392,0
25322,732,321,549,401,0
25323,717,349,549,404,0
25324,707,367,549,405,0
25325,689,389,570,425,0
25326,677,404,588,440,0
25327,670,414,614,451,0
25328,655,451,645,453,0
25329,645,465,655,465,0
25330,558,471,674,474,0
25331,540,480,674,488,0
25332,515,489,666,489,0
25333,486,500,653,494,0
25334,445,523,639,498,0
25335,414,538,627,502,0
25336,387,550,599,507,0
25337,367,558,567,515,0
25338,351,567,528,526,0
25339,329,576,497,537,0
25340,318,578,468,546,0
25341,318,578,444,554,0
25342,322,571,424,562,0
25343,345,550,407,562,0
25344,376,550,405,550,0
25345,376,574,405,498,0
25346,364,577,422,484,0
25347,358,580,446,468,0
25348,344,584,467,450,0
25349,336,598,487,429,0
25350,336,608,494,419,0
25351,340,613,514,405,0
25352,347,614,547,394,0
25353,355,614,572,392,0
25354,373,610,595,392,0
25355,397,603,613,378,0
25356,419,598,637,358,0
25357,439,594,659,343,0
25358,458,584,694,343,0
25359,491,544,733,353,0
25360,529,512,765,366,0
25361,562,488,805,385,0
25362,591,472,846,408,0
25363,618,460,882,427,0
25364,644,450,917,442,0
25365,666,442,969,458,0
25366,686,436,1030,466,0
25367,705,431,1075,468,0
25368,722,427,1115,470,0
25369,738,425,1151,470,0
25370,753,423,1199,458,0
25371,767,422,1250,442,0
25372,779,422,1282,428,0
25373,792,423,1308,417,0
25374,813,423,1333,405,0
25375,846,423,1333,393,0
25376,882,423,1332,386,0
25377,915,423,1324,375,0
25378,945,423,1317,368,0
25379,976,419,1308,361,0
25380,1012,413,1301,355,0
25381,1040,409,1277,343,0
25382,1065,405,1250,335,0
25383,1090,402,1227,330,0
25384,1112,400,1176,328,0
25385,1134,398,1116,324,0
25386,1153,397,1066,324,0
25387,1171,397,1010,338,0
25388,1189,396,945,372,0
25389,1205,396,902,396,0
25390,1219,397,868,415,0
25391,1232,399,842,431,0
25392,1245,401,823,443,0
25393,1256,404,797,463,0
25394,1268,406,776,481,0
25395,1281,406,760,496,0
25396,1311,410,750,506,0
25397,1329,419,734,517,0
25398,1338,425,713,527,0
25399,1346,431,698,532,0
25400,1353,436,669,541,0
25401,1360,441,652,549,0
25402,1364,445,628,563,0
25403,1370,450,617,573,0
25404,1377,454,606,583,0
25405,1381,460,584,604,0
25406,1381,464,572,621,0
25407,1381,474,560,637,0
25408,1365,479,543,655,0
25409,1307,483,531,671,0
25410,1234,485,519,686,0
25411,1160,497,508,699,0
25412,1096,509,500,711,0
25413,1042,519,491,721,0
25414,996,529,484,730,0
25415,956,537,473,742,0
25416,918,544,460,754,0
25417,884,550,450,765,0
25418,855,555,444,772,0
25419,830,559,440,779,0
